ID,'Product using score','User area',gender,age,'Cumulative using time','Point balance','Product service usage','Pay a monthly fee by credit card','Active user',' Estimated salary','Purchase or not'
1720,760,?,?,57,1,0,2,1,1,25101.17,0
5732,674,Taipei,Male,45,?,144889.18,?,1,1,?,1
1415,485,Taichung,Female,30,?,?,?,1,1,141148.21,0
177,510,Taipei,Female,30,0,0,?,?,1,?,0
6864,564,?,Female,24,6,149592.14,?,?,1,153771.8,0
5797,?,Tainan,Female,?,?,0,?,1,1,193412.05,0
9671,756,Taipei,?,32,?,?,2,1,0,147040.25,0
4506,709,?,Female,30,5,0,?,0,1,?,0
1366,625,?,Male,43,8,?,1,?,0,133020.9,1
4978,776,?,Male,35,8,?,?,1,?,148527.56,0
5448,726,?,Male,50,9,?,?,0,1,?,0
6922,679,Tainan,?,39,7,?,1,0,?,?,0
9113,?,Taipei,?,?,9,0,1,1,1,?,0
1967,681,Taichung,Female,?,8,?,?,1,1,163581.67,0
7801,698,Taichung,?,?,1,?,1,?,0,168886.39,1
7722,757,?,Male,?,1,122088.67,?,?,?,42581.09,0
8898,603,Taipei,Male,51,?,186825.57,?,1,0,93739.71,1
145,691,?,?,?,5,?,1,1,0,126213.84,1
1888,613,Tainan,Male,34,8,117300.02,1,1,0,139410.08,0
2937,599,?,?,44,10,118577.24,1,1,?,31448.52,0
5150,721,?,?,49,?,120108.56,1,0,1,183421.76,0
6337,536,Taichung,Female,35,?,?,?,0,0,77178.42,0
2814,?,Taipei,Female,52,7,?,1,1,0,?,1
5762,710,Taipei,Female,?,?,?,2,1,1,112289.06,0
2405,631,Taichung,Male,37,?,?,2,0,?,152422.91,1
775,?,?,?,49,6,113599.74,?,1,0,158887.09,1
9646,695,?,Female,31,?,106089.2,?,?,?,99537.68,0
8001,?,?,?,36,?,102603.3,2,?,?,180693.61,0
1360,431,?,?,37,0,?,1,1,?,?,0
7764,?,Tainan,?,36,1,44054.84,1,1,?,73329.08,0
6651,758,?,Male,41,10,?,1,1,1,78088.17,0
5918,?,?,Female,31,1,0,1,?,?,128954.05,0
3424,493,?,Male,32,8,46161.18,1,1,?,?,0
3104,655,Taipei,?,47,10,0,2,1,0,167778.62,0
3278,790,?,Female,41,2,126619.27,1,1,0,?,0
3806,668,Tainan,?,?,?,0,1,?,0,?,0
6511,619,Tainan,Male,46,8,62400.48,?,1,1,?,1
5785,631,?,?,29,2,0,2,1,1,18581.84,0
5686,705,Tainan,?,47,?,63488.7,1,0,?,?,1
4024,535,Taipei,Male,?,8,85982.07,1,1,0,?,0
974,?,?,Female,38,7,97257.41,2,0,1,179883.04,0
1158,700,Tainan,Male,54,?,?,?,0,1,139735.54,0
8814,850,?,Female,?,8,?,1,1,0,74425.41,0
7193,709,Taipei,Male,44,?,128601.98,1,1,0,117031.2,0
5100,595,?,?,?,9,?,1,?,0,191448.96,1
6187,618,?,Male,?,5,0,?,0,?,178705.45,1
2601,680,Taipei,?,24,?,?,?,1,0,154971.63,1
6820,568,Tainan,Male,39,5,0,2,1,1,?,0
5361,633,Taipei,Male,?,10,?,2,1,?,65675.47,0
1868,715,?,Female,33,?,?,1,1,?,68087.15,0
4332,691,Tainan,Male,21,3,?,1,1,1,104648.58,0
3312,513,Tainan,Male,72,3,?,1,1,1,?,0
4445,489,Taipei,Female,?,?,139395.08,1,0,1,?,0
4510,572,Taichung,Female,35,1,139979.07,1,?,0,185662.84,0
28,?,Taipei,Male,44,9,?,2,0,0,38433.35,0
4928,641,Taipei,?,40,?,?,1,0,0,?,1
6573,?,Taipei,?,21,8,0,?,1,1,?,0
1129,?,Taipei,Female,32,2,155663.31,?,1,?,?,0
3671,850,?,Male,28,4,0,2,1,1,12409.01,0
2614,630,?,?,26,7,129837.72,2,0,1,?,0
5586,?,?,Male,?,?,135559.8,?,?,1,71856.3,0
1358,591,Taipei,Male,43,3,0,?,?,?,198926.36,0
179,597,Tainan,?,?,?,101993.12,1,0,?,94774.12,0
482,525,?,Female,?,5,0,2,1,0,?,0
4770,559,Tainan,Female,31,1,?,1,0,1,143360.56,0
6503,611,Taipei,Female,40,?,125879.29,1,1,0,?,0
5646,?,Tainan,?,42,5,190305.78,1,1,0,?,1
3598,796,?,Female,40,1,?,1,?,0,177524.19,0
6547,?,Taipei,?,?,0,125023.1,2,1,1,?,0
9860,678,Taichung,Male,55,?,129646.91,1,1,1,?,1
339,805,?,Female,?,5,165272.13,1,?,?,14109.85,1
4964,515,?,Male,40,?,109542.29,?,1,1,166370.81,0
3813,?,Taipei,?,40,7,141267.67,1,0,1,177397.49,0
9744,?,Taichung,?,32,9,115587.49,?,0,1,101677.46,0
5303,?,Taipei,Male,?,9,?,1,0,?,?,0
3403,?,?,?,?,5,157624.84,1,1,1,?,0
4165,?,Taipei,Male,34,1,?,?,0,0,37490.84,0
8831,562,?,Female,?,6,130565.02,1,1,0,9854.72,1
2285,664,Taichung,Male,39,7,60263.23,?,1,0,?,0
4034,?,Taichung,Male,?,?,?,?,1,0,64345.61,1
9874,724,Taichung,Female,33,9,119278.44,1,1,?,197148.24,0
6991,660,Taipei,Male,41,?,0,2,1,1,108665.89,0
7885,?,Taipei,Male,36,6,?,1,?,?,47031.4,1
8104,479,Taichung,Male,51,?,107714.74,3,1,0,?,1
5176,699,?,Female,29,9,127570.93,2,1,0,164756.81,0
3753,717,Tainan,Female,36,2,164557.95,1,0,?,?,0
8193,?,?,Male,?,8,114435.47,1,?,0,26955.72,0
8137,716,Taipei,Female,38,1,0,2,1,1,99661.46,0
5335,786,Taichung,?,24,2,120135.55,2,1,1,125449.47,0
7374,663,Taichung,Male,37,7,143625.83,2,0,?,176487.05,0
8643,499,Taichung,Female,44,6,77627.33,2,?,0,108222.68,0
6730,?,Taichung,Female,?,10,?,1,1,0,154344,1
3809,701,Taichung,Male,?,?,?,1,?,?,?,0
6014,?,Tainan,?,37,4,0,1,?,0,121763.68,0
413,745,Tainan,Female,31,?,124328.84,?,?,1,?,0
2422,653,?,Female,?,2,158266.42,3,1,1,199357.24,0
5567,633,Taichung,Male,?,3,126041.02,1,?,1,?,0
1531,?,Taipei,?,26,2,107508.93,2,?,1,120801.65,0
8189,506,Taichung,Female,59,3,?,1,1,0,78365.75,0
7979,608,Taichung,Female,?,2,91057.37,2,1,0,132973.17,0
6123,?,Taipei,Male,44,3,116967.68,1,1,0,5075.17,1
9398,766,Taipei,Female,52,7,92510.9,2,?,1,66193.61,0
1124,779,?,Male,33,1,158456.76,?,?,1,?,1
6130,?,Taichung,?,?,4,80442.06,2,?,1,12537.42,0
3226,850,?,Female,32,0,?,1,0,0,?,0
1805,?,Taipei,Male,33,?,140931.57,1,?,1,?,0
712,634,Taichung,?,35,6,116269.01,?,1,0,129964.94,0
2821,622,?,Female,31,?,89688.94,1,?,?,152305.47,0
4405,604,?,Male,?,2,?,?,1,1,23881.62,0
7358,615,Tainan,?,29,?,143330.56,2,1,?,126396.01,0
3599,?,Taichung,Female,37,?,156282.79,1,?,?,?,0
7044,595,?,Male,?,2,?,?,?,1,156309.52,0
3088,439,Taipei,Male,36,?,165536.28,2,1,?,?,0
4004,750,?,?,?,1,?,2,?,?,?,0
832,?,Tainan,Female,?,5,?,1,0,?,157003.99,0
9580,?,Taichung,Male,45,0,135827.33,2,1,?,131778.58,0
2379,622,?,?,38,?,98640.74,?,1,?,?,0
9474,608,Tainan,Male,?,4,?,2,0,0,36697.48,1
9315,?,Taichung,?,51,7,?,1,?,1,53630.9,1
4161,627,Taichung,Female,?,7,147361.57,?,1,1,133031.96,0
6921,644,Taipei,Male,?,3,?,?,1,1,79928.41,0
8625,745,Taichung,Male,35,4,98270.34,1,1,?,133617.43,0
5615,?,Tainan,Female,46,3,?,2,?,1,?,0
1594,591,?,Male,36,?,?,1,1,1,?,0
1099,?,Taipei,Female,26,4,141581.71,2,0,?,?,0
8005,615,Taipei,Male,45,5,0,?,1,1,164886.64,0
5934,?,Taipei,?,41,4,?,1,1,?,163150.03,1
5140,700,Tainan,Male,?,4,?,1,1,?,?,1
8107,590,Tainan,Female,51,10,84474.62,?,1,1,?,0
6294,534,?,Male,27,9,0,2,1,?,161344.13,0
9988,606,Tainan,Male,?,?,180307.73,2,1,1,?,0
5774,?,Tainan,Female,36,?,113680.54,?,?,0,13197.44,0
7234,571,?,Male,38,1,121405.04,1,1,1,154844.22,0
3741,?,Taipei,Male,45,?,0,2,0,?,75204.21,0
3643,?,Taipei,Male,42,6,0,2,?,1,106197.44,0
8612,596,?,Female,30,?,0,2,?,0,?,0
1552,730,Tainan,Female,52,7,?,2,0,1,?,0
8795,?,Tainan,Female,29,1,209490.21,1,1,1,133267.69,1
8474,770,Taipei,Female,33,6,0,2,1,1,126131.9,0
5041,829,?,Male,50,7,0,?,?,1,178458.86,0
5527,579,Taichung,?,49,4,169377.31,1,1,1,123535.05,0
6710,850,?,Female,66,0,?,1,?,1,?,1
6998,?,Taipei,Male,68,?,?,?,1,1,?,0
250,739,Taichung,Male,54,?,126418.14,?,?,0,?,1
7938,670,Taipei,?,36,?,0,?,?,?,?,1
3492,?,?,Male,?,6,?,1,1,0,?,0
5902,587,?,Male,42,?,?,1,0,?,123006.91,0
6805,692,Taipei,Female,?,7,0,?,?,1,?,0
3126,736,?,Female,26,?,135889.13,1,?,1,165692.03,0
1071,686,Taichung,Female,47,5,170935.94,?,?,?,?,1
7872,676,Taipei,?,?,?,91711.59,1,?,1,95393.43,0
1045,670,Taipei,Female,38,4,?,2,?,1,110472.12,0
2185,652,Taipei,?,40,1,0,?,1,0,126554.96,0
221,726,?,?,31,?,114722.05,2,1,?,98178.57,0
3891,?,?,?,?,9,?,?,0,1,198017.05,0
1920,618,Taipei,Male,?,?,0,?,1,1,?,1
4965,466,?,Female,41,3,33563.95,2,1,0,178994.13,1
2785,821,Taichung,?,?,5,106453.53,?,0,1,127413,0
6357,647,Taipei,Male,43,?,?,2,?,?,78488.39,0
5229,?,?,Male,?,10,147737.63,1,0,1,?,0
6059,668,Taichung,Male,56,9,?,1,?,?,134396.64,1
2484,?,?,Male,?,?,?,2,1,0,16870.2,0
8852,782,Taichung,?,42,?,?,1,1,0,39830.1,0
4281,766,Taichung,?,?,7,?,?,0,?,5893.23,1
3339,688,Tainan,Female,24,?,0,?,?,1,102195.16,0
4634,?,Taichung,?,48,8,129250,2,?,1,157937.35,0
6865,593,?,Female,?,3,133903.12,2,1,1,?,1
7138,630,Taichung,?,28,8,106425.75,?,1,1,20344.84,0
8837,?,Taipei,?,?,7,?,2,?,1,173851.11,0
6939,725,Taipei,Female,33,4,0,1,1,1,67879.8,0
4814,517,Tainan,?,?,3,0,2,0,?,?,0
3348,?,Taipei,Male,?,1,129855.32,1,?,0,24218.65,0
5038,606,Tainan,Male,38,?,128578.52,?,1,?,193878.51,0
2741,650,?,Male,?,?,142393.11,1,?,?,11276.48,0
5610,623,?,?,40,4,0,3,?,0,31669.18,0
8194,?,Taipei,?,?,5,?,1,1,1,?,0
9255,?,Taipei,Male,?,6,0,2,1,1,179093.26,0
459,514,Taichung,?,43,?,95556.31,?,0,1,?,1
673,642,Taipei,Male,?,0,?,1,0,?,47472.68,0
9329,?,Taichung,Female,35,7,128369.75,2,1,0,198256.15,0
9698,533,?,Male,?,?,?,2,0,0,?,1
6382,720,Tainan,?,33,?,?,2,1,?,142903.44,0
8958,585,?,Male,37,?,?,?,1,1,99907.29,0
7018,646,?,Male,25,?,?,2,1,1,?,1
4403,?,Taichung,?,46,10,120530.34,1,1,?,166586.99,1
3909,655,?,?,37,1,?,1,1,1,106040.97,0
742,546,Taipei,Male,24,8,156325.38,1,1,1,125381.02,0
197,?,Tainan,Female,32,6,0,2,1,1,43001.46,0
1637,?,Taipei,Female,37,6,0,2,?,0,193995.37,0
912,648,?,?,53,6,111201.41,1,1,?,?,0
4805,?,Tainan,Female,34,2,?,?,1,0,?,0
943,?,Taipei,?,46,6,?,?,?,0,?,1
6935,550,?,?,?,?,116120.19,?,1,?,?,0
2220,631,?,Female,34,6,125227.82,2,?,?,128247.03,0
2133,609,?,Female,43,6,86053.52,2,?,?,113276.46,1
5817,547,Taipei,Male,43,1,92350.36,?,?,?,80262.91,0
4472,826,?,?,56,?,174506.1,2,?,1,161802.82,1
2364,?,Taipei,?,33,?,0,?,0,?,77519.62,0
5089,?,Taipei,Male,42,4,89838.71,3,1,?,85983.54,1
9172,411,?,Female,54,9,?,?,0,1,76621.49,0
9883,?,Taipei,Male,50,3,105229.72,?,1,?,?,1
9882,?,Tainan,Female,40,1,0,2,?,?,?,0
1799,714,Taipei,Female,?,4,88308.87,3,0,0,5862.53,1
12,497,?,Male,24,?,0,?,1,?,?,0
7802,678,Taipei,?,54,7,128914.97,1,?,?,191746.23,1
1460,817,?,?,?,?,117561.49,?,?,0,?,1
1516,?,Tainan,Male,39,6,133214.13,1,0,?,?,0
3537,534,Taipei,Male,?,7,174851.9,1,?,1,79178.31,0
4237,492,Taipei,?,35,?,?,?,1,0,39519.53,0
6883,586,Taipei,Male,32,1,?,2,?,0,31635.99,0
8796,651,?,?,38,?,0,3,?,0,?,1
85,493,Taipei,?,46,?,?,2,?,0,?,0
2401,?,?,Male,34,?,133467.77,2,1,1,42976.64,0
9741,?,Taichung,?,29,8,?,2,1,0,70223.22,0
6575,785,Taichung,Female,38,9,107199.75,?,0,?,146398.51,0
825,600,Tainan,Male,36,?,0,?,1,?,143635.36,0
612,650,Taipei,Female,?,6,0,2,1,0,1002.39,0
6236,674,?,?,36,2,0,2,?,1,182787.17,0
2224,722,Taipei,?,34,8,0,2,1,1,?,0
6257,?,Taipei,Male,37,?,?,1,1,1,178291.89,1
7727,?,Taipei,Male,55,6,134140.68,1,?,0,2267.88,0
1527,?,?,Male,?,8,0,?,0,?,?,0
4487,?,Taipei,?,35,3,156687.1,1,1,?,?,0
9976,610,Taichung,Male,50,?,113957.01,2,1,0,196526.55,1
2183,665,Tainan,?,?,?,?,?,0,1,87412.74,0
8120,704,Taipei,?,31,?,132084.66,3,1,1,54474.48,1
4084,850,Tainan,?,45,4,?,2,1,?,?,0
3181,?,Taipei,Female,60,10,117738.81,1,1,?,?,1
2684,?,?,Female,23,9,143054.85,1,0,1,62980.96,0
2996,535,?,?,?,2,112367.34,?,?,?,185630.76,0
7502,681,Taipei,Female,58,8,?,?,1,?,139761.25,0
4221,589,Tainan,?,45,1,?,1,0,0,?,1
9364,634,?,?,35,3,0,2,1,1,19515.48,0
3902,575,Tainan,Male,30,2,?,2,1,1,?,0
9099,?,Taichung,?,32,5,?,2,1,1,72946.95,0
1777,622,Taipei,?,38,5,0,2,0,?,?,0
9267,683,Taipei,Female,38,5,127616.56,1,1,0,?,0
2079,?,Taipei,Male,?,2,68432.45,?,?,1,112503.24,1
8012,701,Taipei,Female,35,2,?,2,1,1,?,0
9510,688,Taipei,Male,29,?,0,2,1,?,154695.57,0
3566,?,Tainan,Female,30,?,0,2,?,1,?,0
2768,?,Taichung,?,27,10,?,1,1,1,84136.12,0
6554,?,Taichung,?,50,?,102645.48,1,?,0,168359.98,1
5481,?,Taichung,?,34,8,136729.51,?,?,0,?,0
9844,646,Taichung,Male,24,0,92398.08,?,?,1,?,0
1458,?,Taipei,Male,66,?,0,2,0,1,64350.8,0
3013,849,?,?,41,?,?,?,?,0,103174.5,0
4421,?,Taichung,Female,35,?,126077.43,?,1,1,53954.24,0
4565,650,Taichung,Male,?,4,93911.3,2,?,0,69055.45,0
6102,833,?,Male,32,6,0,?,1,1,44323.22,1
7572,?,Taipei,?,52,8,79475.3,3,1,1,?,1
528,610,Taipei,?,26,8,?,2,?,0,166031.08,0
6915,702,Taipei,?,40,7,?,1,0,1,135334.24,0
3595,652,Taichung,Female,37,9,145219.3,1,1,?,?,0
5598,670,Taipei,Female,42,6,?,1,1,?,?,0
5099,550,Taichung,Male,29,9,145294.08,2,?,?,147484.13,0
36,475,?,Female,45,?,134264.04,1,1,0,?,1
6981,?,Taichung,Female,?,10,122196.99,2,1,1,182099.71,0
7144,719,Taipei,Female,?,7,?,2,1,1,?,0
6083,725,?,Male,?,?,104149.66,1,1,0,62027.9,0
5852,?,Tainan,Male,33,?,0,2,?,?,?,0
6229,663,Taichung,Male,42,5,?,1,1,?,79169.73,0
7803,773,Tainan,Male,63,9,111179.83,?,1,1,?,0
3681,850,?,Male,?,?,0,1,1,1,?,0
9237,640,Tainan,Male,47,6,?,1,?,?,116286.25,0
890,542,Taipei,?,43,?,145618.37,?,0,1,10350.74,0
547,587,Taipei,Male,38,0,?,?,?,0,47414.15,0
4171,673,Taichung,Female,69,?,78833.15,2,1,1,37196.15,0
5488,763,Taipei,Male,?,9,0,?,1,?,31372.91,0
4125,678,Taipei,Male,26,5,111128.04,?,?,0,60941.27,1
7772,850,Taichung,?,29,1,154640.41,1,?,?,164039.51,0
3204,?,Taipei,Male,69,3,0,2,?,1,58320.06,0
8402,?,Tainan,Male,58,1,?,2,?,?,11779.98,1
5358,?,Taichung,Male,?,?,133299.67,?,1,1,72950.14,0
2696,597,Taichung,?,39,8,162532.14,3,?,?,36051.46,1
9325,780,Taichung,Male,71,?,?,2,1,?,122506.78,0
600,484,Taichung,?,?,4,?,1,?,1,33738.27,0
9668,596,Taipei,Male,37,2,0,1,0,?,121175.86,0
2373,737,?,Female,?,1,?,1,1,?,138510.01,1
5890,727,Taipei,Female,31,2,52192.08,?,0,1,160383.47,0
196,807,Taipei,?,35,3,174790.15,?,1,1,600.36,0
4936,505,Taichung,Male,43,?,127146.68,1,0,0,?,0
685,583,Taipei,Male,?,?,?,1,0,0,?,0
8414,?,Tainan,Male,?,7,0,?,0,?,80134.65,0
9745,586,Taichung,Male,46,?,106968.96,?,1,1,79366.98,1
9595,785,Taipei,Male,55,5,0,2,?,1,7008.65,0
9867,667,?,Male,24,4,?,2,0,?,?,0
2058,743,Taipei,?,?,9,0,2,1,?,?,0
7832,?,Taipei,?,42,2,56726.83,2,0,1,?,0
5909,749,Tainan,Female,46,9,?,?,1,0,?,1
6580,496,Taipei,?,36,?,0,2,0,0,108098.28,0
1008,?,?,?,?,7,99824.45,?,?,?,36721.4,0
2280,745,Tainan,Male,?,?,0,2,1,?,50046.25,0
8016,?,Taichung,?,26,?,105249.76,?,?,?,?,0
9460,650,Taipei,?,47,9,0,?,?,0,?,0
1792,702,Tainan,Female,35,8,?,?,1,?,54689.16,0
3475,720,Tainan,Male,33,?,97188.62,1,0,0,91881.29,0
8169,597,Tainan,?,?,2,?,?,?,1,?,0
3313,664,?,Female,31,7,?,?,1,0,134169.85,0
2016,779,Taichung,Female,?,2,?,1,1,1,?,0
2469,700,Taipei,?,38,9,65962.63,?,1,1,100950.48,0
3851,?,Taipei,?,34,3,?,1,1,0,66526.01,0
735,545,?,Female,60,?,128981.07,1,0,1,176924.21,1
175,?,Taipei,Male,40,?,?,?,1,1,146457.83,0
1838,561,Taipei,Male,56,7,?,2,1,?,?,1
135,789,Taichung,Male,39,7,124828.46,?,1,1,?,0
8850,664,Taipei,?,38,4,74306.19,?,1,?,154395.56,0
2471,?,Tainan,Female,?,3,139799.63,?,0,1,120663.57,0
3925,?,Taipei,Female,40,0,?,?,1,0,35795.85,0
1517,646,?,Female,37,?,?,?,?,?,163427.18,0
904,568,Taipei,?,?,5,145105.64,?,?,0,185489.11,0
3333,?,Taipei,?,?,?,?,1,?,?,72927.68,0
8436,638,Taipei,Female,43,3,?,1,1,1,142763.51,1
9164,?,Taipei,?,47,?,?,1,1,1,126012.57,0
4276,536,Taipei,Male,32,7,178011.5,2,1,0,?,0
1496,685,?,?,57,7,?,1,?,1,113483.96,0
4866,590,?,Female,29,4,0,?,?,0,121846.81,0
6564,643,?,Male,25,4,115142.9,1,1,1,148098.95,0
4003,634,Taichung,Female,29,?,130036.21,2,0,1,69849.55,0
1081,?,Taichung,?,38,7,130933.74,1,0,1,2035.94,0
8353,?,Taichung,Female,?,7,155393.98,2,?,?,13308.2,1
5270,680,Taichung,Male,34,?,146422.22,1,1,0,67142.97,1
897,718,Taipei,Male,?,8,0,2,1,0,94820.85,0
5747,836,?,Female,41,7,150302.84,?,?,1,?,0
219,?,?,?,43,?,?,?,1,0,34888.04,1
308,?,Taichung,Male,35,7,156847.29,?,1,?,31824.29,0
3090,?,?,Male,40,?,68155.59,1,1,0,?,0
1001,648,Taichung,?,42,8,121980.56,2,?,0,4027.02,0
5635,754,Taipei,Female,38,?,0,2,0,0,3524.69,0
6220,636,Tainan,Male,37,1,115137.26,1,1,0,?,0
7673,555,Taipei,?,30,1,0,2,?,0,?,0
5167,455,Tainan,Female,43,6,0,1,?,1,?,0
997,?,Tainan,Male,44,?,0,2,0,1,78439.73,0
9027,546,Tainan,Female,36,7,85660.96,1,0,?,134778.01,0
3525,?,?,Female,?,?,115651.6,?,1,1,104706.29,0
9831,?,Taipei,Male,32,6,?,?,1,0,128384.11,0
3748,?,?,Male,32,?,0,2,?,?,55724.24,0
6790,668,?,?,46,?,0,?,0,0,29388.02,0
7087,554,Taipei,Female,38,?,?,1,1,1,?,0
2863,645,?,Male,?,8,149564.61,1,0,0,149913.84,0
9701,563,Tainan,Female,36,4,143680.47,?,1,?,63531.19,0
9927,803,Taipei,Male,36,?,?,?,?,1,149370.93,0
5845,695,Taipei,?,29,5,0,2,?,1,6770.44,0
9166,?,Taichung,Female,46,2,141726.88,1,1,?,58257.23,0
4807,697,Taipei,Female,33,1,?,1,1,0,?,0
4541,586,Taichung,Male,32,1,149814.54,?,1,?,31830.06,0
9100,?,?,?,?,?,0,2,1,1,170421.13,0
4502,512,Taipei,?,75,2,0,1,?,?,?,0
3196,697,?,Male,?,?,172693.54,1,0,0,141798.98,0
7952,850,Taipei,Female,40,?,0,?,1,0,1099.95,0
1074,503,?,?,37,?,0,2,0,0,136506.86,0
9561,686,?,Male,41,5,128876.71,3,?,1,106939.34,1
392,752,Taichung,?,38,3,183102.29,1,1,?,71557.12,0
5417,630,Taipei,Male,50,8,0,2,?,?,79377.45,0
5724,687,Taipei,?,26,?,?,?,1,1,?,0
517,468,Taipei,Female,56,10,0,3,0,1,62256.87,1
5126,542,?,?,?,8,?,1,0,?,140929.98,1
9028,?,Taichung,?,37,9,?,?,0,1,?,0
8430,850,Taichung,Male,?,2,101100.22,2,?,1,?,0
9133,635,Taipei,?,33,5,0,2,1,0,122949.71,0
2020,706,Taipei,Male,30,3,98415.37,1,1,1,?,0
9337,?,Taipei,Male,49,?,?,1,1,?,135841.35,0
6086,482,Taichung,?,?,7,156353.46,?,1,0,?,1
6736,842,?,Female,37,4,132446.08,2,1,?,?,1
4585,595,Taipei,Female,?,9,136422.41,?,1,1,?,0
4979,?,Taichung,Male,35,7,127801.88,1,0,1,84239.46,0
7480,567,Tainan,Male,35,8,153137.74,1,1,0,88659.07,0
4398,659,Taichung,Male,39,8,52106.33,?,1,?,?,0
5801,599,Taipei,Male,?,9,105443.68,1,1,1,121124.53,0
1482,?,?,Male,38,8,0,2,1,?,?,0
112,538,Taichung,?,?,7,?,2,1,?,27231.26,0
8714,786,?,?,?,?,0,2,?,?,41248.8,0
3945,612,Taipei,?,31,8,?,1,?,?,54129.86,0
4000,696,Taipei,Male,?,1,?,?,1,1,2766.63,0
8781,?,Taichung,Male,39,9,111336.89,1,1,0,16770.31,1
2864,?,Taipei,Female,43,9,0,2,1,0,18066.69,0
7293,744,?,Male,34,?,0,2,1,0,27244.35,0
6345,850,Taipei,Male,41,3,0,2,1,0,?,0
5543,682,Taipei,?,35,?,?,?,1,?,?,1
9731,?,?,Male,38,?,136858.42,1,0,1,189143.94,0
1860,?,Taipei,Male,?,9,0,2,?,1,65257.57,0
1875,529,Tainan,Male,35,?,95772.97,1,?,1,112781.5,0
7332,?,?,Male,?,4,?,1,1,?,93624.55,0
8844,620,?,Male,42,4,106920.91,1,0,?,119747.08,0
114,?,Tainan,Male,36,9,106190.55,?,0,1,?,0
1928,?,Taichung,Male,36,8,152899.24,2,?,0,?,0
2426,684,Tainan,Female,?,?,?,1,1,1,120612.11,0
6872,636,Taichung,Female,48,?,120568.41,1,1,0,190160.04,1
9941,748,Taipei,Female,20,7,0,2,0,0,10792.42,0
7474,609,Tainan,Male,?,4,?,?,1,1,?,0
1501,630,Taipei,Male,50,1,81947.76,1,?,1,63606.22,1
6507,?,Tainan,Female,?,?,128472.8,1,?,0,186476.91,1
1650,731,?,Male,41,?,0,?,1,?,?,0
6387,621,Tainan,Female,40,7,?,2,?,1,?,1
4623,564,Tainan,?,?,5,132876.23,1,?,?,79259.77,0
7367,598,Tainan,Female,35,?,0,?,0,1,?,0
5700,684,Taipei,Male,35,6,?,1,1,1,?,0
6902,507,Taipei,Female,31,0,?,1,0,1,44001.11,0
2793,535,Taipei,Female,?,2,0,2,0,1,170621.55,0
9473,775,Taichung,Female,74,?,161371.5,1,1,1,134869.93,0
1479,649,?,Female,?,5,?,1,?,?,173365.9,1
3529,692,Taipei,?,28,5,61581.97,1,1,1,70179.91,0
2971,815,Taipei,Male,45,7,?,1,?,1,52885.23,1
4762,?,Taipei,Female,32,?,106045.92,2,1,1,?,0
4216,789,?,Female,53,1,158271.74,?,?,1,5036.39,1
3389,599,?,Male,25,?,?,1,1,1,79005.95,0
4044,635,Tainan,Male,31,1,?,2,?,0,135382.23,0
9833,595,?,Female,64,?,105736.32,1,?,1,?,1
8476,633,?,Male,58,?,?,?,1,?,147635.33,1
1852,?,?,Female,?,?,161209.66,1,?,?,89081.41,0
3133,615,Taipei,?,?,4,133707.09,1,?,1,108152.75,0
1490,609,Taipei,Female,39,8,?,1,0,1,175664.25,0
3487,?,Tainan,?,?,10,?,1,1,0,?,0
6663,665,Taipei,Male,?,1,0,?,0,?,121505.61,0
6695,?,Taichung,Male,?,9,?,1,?,?,?,0
989,?,Tainan,Male,31,7,149620.88,2,1,1,104533.51,0
715,650,?,Female,25,3,?,3,1,0,16649.31,1
4378,?,Taipei,Female,37,9,101455.7,1,?,?,25803.59,1
877,502,Taichung,Female,?,?,173340.83,?,?,1,?,0
8018,459,Taichung,?,50,5,?,?,1,?,?,0
4131,554,Taipei,Male,39,?,129709.62,1,1,0,173197.12,0
4757,?,Taipei,?,39,1,130147.98,?,1,?,?,1
5332,?,?,Female,?,?,143500.82,?,1,0,166996.46,1
5074,644,Taichung,Male,?,?,112746.54,2,0,0,141230.07,0
1697,?,Taichung,?,44,8,95488.82,?,0,0,107013.59,0
303,687,Taipei,Male,35,8,0,2,1,0,10334.05,0
8773,768,Taipei,Male,30,6,0,2,?,?,199454.37,0
8849,559,Taipei,?,29,3,79715.36,1,1,0,?,0
6451,834,?,Female,28,6,0,?,1,0,74287.53,0
1610,?,Taipei,?,35,?,?,1,1,?,65682.93,0
2835,850,Taipei,Male,30,9,121535.18,1,?,0,40313.47,0
3291,?,?,?,30,?,0,2,?,0,34180.33,0
1033,?,?,Male,?,4,0,2,0,?,?,0
3927,?,Taichung,Male,?,6,92887.13,1,?,1,?,0
6611,422,?,Male,54,?,140014.42,1,?,1,?,0
4678,?,Taichung,?,48,10,104478.12,3,0,1,?,1
2186,739,?,?,40,1,109681.61,1,1,1,?,0
6169,579,Taipei,Female,26,10,162482.76,1,?,1,18458.2,0
9934,?,Taipei,Female,46,8,0,1,0,?,162668.33,0
3457,713,?,Male,?,?,94598.48,?,0,0,197519.66,1
5189,?,?,?,?,4,0,3,1,0,?,0
5483,603,Tainan,?,46,2,?,?,?,?,?,0
2949,?,Taipei,?,29,1,?,2,?,0,154700.61,0
6098,575,?,Male,47,9,107915.94,2,1,?,63452.18,1
3946,657,?,?,40,10,0,?,1,?,?,0
7634,661,Taichung,Female,47,?,109493.62,1,0,?,?,1
5922,?,Tainan,?,?,10,0,1,1,1,?,0
2165,767,Tainan,Male,77,8,?,1,1,1,190146.83,0
